# Pathway	QFS30_kneaddata_merged_Abundance
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	2234.2203529622
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified	456.2431582674
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	76.5793975085
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Desulfovibrio.s__Desulfovibrio_piger	20.6333292160
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	6.4879120687
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	2224.2573436284
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	276.4649467219
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_shahii	219.5167621070
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_ovatus	117.4956621035
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Odoribacter.s__Odoribacter_splanchnicus	43.0787981999
PWY-3841: folate transformations II	2221.6175863923
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_uniformis	674.5938616348
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_vulgatus	158.9333400456
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_stercoris	92.8253126895
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_ovatus	90.1486121772
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_massiliensis	38.2766344312
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_caccae	35.4728422788
PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	21.3066818579
PWY-3841: folate transformations II|g__Parabacteroides.s__Parabacteroides_distasonis	18.4709670443
PWY-3841: folate transformations II|unclassified	18.2946753568
PWY-3841: folate transformations II|g__Akkermansia.s__Akkermansia_muciniphila	12.6708166726
PWY-3841: folate transformations II|g__Parabacteroides.s__Parabacteroides_johnsonii	2.9210843917
PWY-3841: folate transformations II|g__Parabacteroides.s__Parabacteroides_merdae	2.0442810232
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_parasanguinis	1.8779342723
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	2218.5978017664
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	769.1886021220
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_putredinis	258.7485388042
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	82.0794208201
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Odoribacter.s__Odoribacter_splanchnicus	34.4362200766
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_siraeum	30.9426440370
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Desulfovibrio.s__Desulfovibrio_piger	26.5868221983
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruminococcus.s__Ruminococcus_bromii	25.6841963588
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	22.3044754250
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_onderdonkii	14.0482326869
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.1421735037
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	12.0104043121
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Clostridium.s__Clostridium_sp_L2_50	10.0039053153
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	8.3015752859
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	7.6052849612
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_longum	6.5350748048
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6.1409138238
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	3.2721351936
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	2.4567173218
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans	1.8015134346
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_parvula	1.4034380465
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Methanobrevibacter.s__Methanobrevibacter_smithii	1.3323432049
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Clostridium.s__Clostridium_leptum	1.2908614373
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.2837667510
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Atopobium.s__Atopobium_vaginae	1.1139022307
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Coprococcus.s__Coprococcus_comes	1.0289582239
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_hominis	0.8673026886
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0.7946145670
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_angulatum	0.7602147524
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_salivarius	0.7339909425
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	2218.5978017664
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	769.1886021220
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_putredinis	258.7485388042
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	82.0794208201
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	34.4362200766
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	30.9426440370
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	26.5868221983
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	25.6841963588
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	22.3044754250
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	14.0482326869
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.1421735037
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Collinsella.s__Collinsella_aerofaciens	12.0104043121
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Clostridium.s__Clostridium_sp_L2_50	10.0039053153
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	8.3015752859
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	7.6052849612
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	6.5350748048
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6.1409138238
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_finegoldii	3.2721351936
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	2.4567173218
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	1.8015134346
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_parvula	1.4034380465
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii	1.3323432049
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Clostridium.s__Clostridium_leptum	1.2908614373
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	1.2837667510
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Atopobium.s__Atopobium_vaginae	1.1139022307
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Coprococcus.s__Coprococcus_comes	1.0289582239
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_hominis	0.8673026886
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0.7946145670
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bifidobacterium.s__Bifidobacterium_angulatum	0.7602147524
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	0.7339909425
TRNA-CHARGING-PWY: tRNA charging	2129.4330030691
TRNA-CHARGING-PWY: tRNA charging|unclassified	1103.2607601537
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	2090.9837462322
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	670.6211170591
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	86.2177340885
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	38.7584706603
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	34.3232375023
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified	31.1357155763
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_caccae	30.2949734617
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	19.9101322246
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	16.9388105081
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	12.1827030650
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_johnsonii	2.2492187776
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	1.6454323917
PWY-6703: preQ0 biosynthesis	2032.2487101773
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	613.4574436991
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_eggerthii	169.6166089415
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	163.0239137363
PWY-6703: preQ0 biosynthesis|unclassified	145.6585747546
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	110.8492870965
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	86.3141113942
PWY-6703: preQ0 biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	40.3868164892
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	36.8006167502
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_caccae	27.2965354771
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	21.1008565268
PWY-6703: preQ0 biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	17.8087973320
PWY-6703: preQ0 biosynthesis|g__Clostridium.s__Clostridium_sp_L2_50	17.6098062945
PWY-6703: preQ0 biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	15.9909581586
PWY-6703: preQ0 biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	14.6878057596
PWY-6703: preQ0 biosynthesis|g__Coprobacter.s__Coprobacter_fastidiosus	5.8771590794
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_nordii	3.0943785456
PWY-7663: gondoate biosynthesis (anaerobic)	1874.9579466578
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_eggerthii	152.2240571239
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	115.5290194035
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	98.8280606528
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_stercoris	84.3408893451
PWY-7663: gondoate biosynthesis (anaerobic)|g__Odoribacter.s__Odoribacter_splanchnicus	48.3358641500
PWY-7663: gondoate biosynthesis (anaerobic)|g__Desulfovibrio.s__Desulfovibrio_piger	29.0553520063
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_caccae	27.5606150673
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.8250155872
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_nordii	2.0358690787
PWY-5973: cis-vaccenate biosynthesis	1864.1437199629
PWY-5973: cis-vaccenate biosynthesis|unclassified	117.7654140926
PWY-5973: cis-vaccenate biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	26.2707951830
PWY-5973: cis-vaccenate biosynthesis|g__Eubacterium.s__Eubacterium_rectale	22.9304202130
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	2.9358721082
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1831.6775556091
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	577.8522436056
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	219.9324764057
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Odoribacter.s__Odoribacter_splanchnicus	57.9777750760
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Desulfovibrio.s__Desulfovibrio_piger	34.9243279300
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_siraeum	33.8233559603
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Akkermansia.s__Akkermansia_muciniphila	13.7921423355
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bifidobacterium.s__Bifidobacterium_longum	7.1677266537
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Coprococcus.s__Coprococcus_catus	1.8148438431
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Ruminococcus.s__Ruminococcus_lactaris	0.9995970503
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1831.6775556091
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	577.8522436056
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	219.9324764057
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	112.6255726389
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_stercoris	101.9689867796
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_bromii	58.5851699469
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Odoribacter.s__Odoribacter_splanchnicus	57.9777750760
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_massiliensis	36.0452365394
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Desulfovibrio.s__Desulfovibrio_piger	34.2452112015
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_siraeum	33.8233559603
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_caccae	30.8716606316
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_rectale	24.5301659743
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_distasonis	14.4364911800
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.4873567543
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_sp_L2_50	13.4204944996
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprobacter.s__Coprobacter_fastidiosus	12.8673916988
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Akkermansia.s__Akkermansia_muciniphila	12.4898100093
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	11.9710506743
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parasutterella.s__Parasutterella_excrementihominis	10.4964956448
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_longum	6.2942068032
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	6.1535566677
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	3.6242387631
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_catus	2.9918164267
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_parasanguinis	2.9212192871
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coriobacteriaceae_noname.s__Coriobacteriaceae_bacterium_phI	2.7269272569
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_lactaris	2.3215660344
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	1.2158597507
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprococcus.s__Coprococcus_comes	1.1835068628
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_parvula	0.9800092897
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parabacteroides.s__Parabacteroides_merdae	0.8790407852
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_indistinctus	0.6932409012
VALSYN-PWY: L-valine biosynthesis	1831.6775556091
VALSYN-PWY: L-valine biosynthesis|unclassified	577.8522436056
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	219.9324764057
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	112.6255726389
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	101.9689867796
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_bromii	58.5851699469
VALSYN-PWY: L-valine biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	57.9777750760
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	36.0452365394
VALSYN-PWY: L-valine biosynthesis|g__Desulfovibrio.s__Desulfovibrio_piger	34.9243279300
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	33.8233559603
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	30.8716606316
VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_rectale	24.5301659743
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	21.0264465653
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	14.4364911800
VALSYN-PWY: L-valine biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	13.7921423355
VALSYN-PWY: L-valine biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	13.4873567543
VALSYN-PWY: L-valine biosynthesis|g__Clostridium.s__Clostridium_sp_L2_50	12.8911550427
VALSYN-PWY: L-valine biosynthesis|g__Coprobacter.s__Coprobacter_fastidiosus	12.8673916988
VALSYN-PWY: L-valine biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	11.9710506743
VALSYN-PWY: L-valine biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	10.4964956448
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	7.1677266537
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_inulinivorans	6.7818676683
VALSYN-PWY: L-valine biosynthesis|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	6.1535566677
VALSYN-PWY: L-valine biosynthesis|g__Clostridium.s__Clostridium_leptum	3.7558915529
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	3.6242387631
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_intestinalis	2.8432040771
VALSYN-PWY: L-valine biosynthesis|g__Coriobacteriaceae_noname.s__Coriobacteriaceae_bacterium_phI	2.7269272569
VALSYN-PWY: L-valine biosynthesis|g__Coprococcus.s__Coprococcus_catus	1.8148438431
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	1.3870027443
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	1.0069755089
VALSYN-PWY: L-valine biosynthesis|g__Ruminococcus.s__Ruminococcus_lactaris	0.9995970503
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_parvula	0.9800092897
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	0.8790407852
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	0.8389520179
VALSYN-PWY: L-valine biosynthesis|g__Alistipes.s__Alistipes_indistinctus	0.6932409012
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	1781.8895898396
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	456.6857495608
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_ovatus	81.9458082751
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	75.3435792889
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Odoribacter.s__Odoribacter_splanchnicus	53.8291369889
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	14.2805779686
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parabacteroides.s__Parabacteroides_distasonis	11.7114644939
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Ruminococcus_torques	2.8798974327
CALVIN-PWY: Calvin-Benson-Bassham cycle	1723.0611279304
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	388.1440072608
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	47.7759995815
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Odoribacter.s__Odoribacter_splanchnicus	42.5439767403
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Desulfovibrio.s__Desulfovibrio_piger	24.7017196802
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	1720.3141739171
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	500.1387663204
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_siraeum	32.2432221701
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_rectale	18.5203685682
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	17.6859252806
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	14.1399066065
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Clostridium.s__Clostridium_sp_L2_50	11.0152670254
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Ruminococcus_torques	1.9515455162
ARO-PWY: chorismate biosynthesis I	1700.6338914958
ARO-PWY: chorismate biosynthesis I|unclassified	515.8696170811
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_siraeum	34.3557398454
ARO-PWY: chorismate biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	18.0970094079
ARO-PWY: chorismate biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	17.1913004335
ARO-PWY: chorismate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	13.5498539702
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_sp_L2_50	10.1233204261
ARO-PWY: chorismate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	8.6008412434
ARO-PWY: chorismate biosynthesis I|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	6.5365257927
ARO-PWY: chorismate biosynthesis I|g__Roseburia.s__Roseburia_inulinivorans	4.8399324016
ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_torques	1.7648028098
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	1695.5294197910
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	594.9960111624
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_eggerthii	187.6343883424
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	98.2735089860
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_stercoris	95.1390368963
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	35.2644534589
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.4089535995
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	1638.2816220677
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified	596.6722567218
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Alistipes.s__Alistipes_shahii	237.7329750751
